order_id,order_datetime,order_date,order_hour,day_of_week,day_type,is_peak_hour,store_id,store_name,store_area,store_lat,store_lon,customer_lat,customer_lon,distance_km,num_items,order_value,delivery_charge,total_amount,prep_time_mins,delivery_time_mins,delivery_status,customer_rating,payment_method
ORD010631,2024-11-21 11:34:30,2024-11-21,11,Thursday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.046671,80.229293,0.76,4,550,0,550,3.7,5.2,Delivered,5.0,UPI
ORD010632,2025-01-03 15:43:27,2025-01-03,15,Friday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.898196,80.225191,0.43,2,220,0,220,2.5,5.6,Delivered,4.5,UPI
ORD010633,2025-01-06 12:18:06,2025-01-06,12,Monday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.943948,80.26676,3.17,2,160,25,185,2.3,13.7,Delivered,4.3,UPI
ORD010634,2025-01-22 10:17:42,2025-01-22,10,Wednesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.04325,80.250947,1.88,4,202,0,202,3.3,12.2,Delayed,3.0,UPI
ORD010635,2024-11-26 09:45:04,2024-11-26,9,Tuesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.959903,80.227945,1.78,2,125,25,150,3.1,14.5,Delivered,4.4,Card
ORD010636,2024-11-03 19:16:26,2024-11-03,19,Sunday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.088573,80.188813,2.21,1,48,25,73,3.2,14.2,Delivered,4.3,UPI
ORD010637,2025-01-08 12:12:31,2025-01-08,12,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.950415,80.264491,2.58,1,295,0,295,2.6,11.5,Delivered,4.5,UPI
ORD010638,2024-12-21 13:18:12,2024-12-21,13,Saturday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.103684,80.19044,2.69,2,225,0,225,2.7,12.8,Delivered,4.7,UPI
ORD010639,2024-12-15 17:01:20,2024-12-15,17,Sunday,Weekend,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.898285,80.11245,3.2,4,244,0,244,3.6,15.3,Delayed,2.6,UPI
ORD010640,2025-01-28 07:12:07,2025-01-28,7,Tuesday,Weekday,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.034354,80.250842,1.23,1,85,25,110,3.9,8.0,Delivered,4.8,UPI
ORD010641,2024-11-21 08:55:28,2024-11-21,8,Thursday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.988907,80.245386,2.37,7,1135,0,1135,1.8,17.4,Delayed,3.0,Cash on Delivery
ORD010642,2025-01-03 14:11:12,2025-01-03,14,Friday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.944738,80.107102,3.32,3,615,0,615,2.9,14.7,Delivered,4.5,UPI
ORD010643,2024-12-11 12:43:40,2024-12-11,12,Wednesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.94397,80.121193,2.44,2,225,0,225,2.1,10.3,Delivered,4.7,UPI
ORD010644,2024-12-15 14:11:05,2024-12-15,14,Sunday,Weekend,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.989266,80.213496,1.8,3,102,25,127,3.2,7.6,Delivered,4.8,UPI
ORD010645,2024-11-13 08:43:25,2024-11-13,8,Wednesday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.067818,80.208172,2.22,3,132,25,157,3.4,16.3,Delayed,3.3,UPI
ORD010646,2025-01-21 13:42:54,2025-01-21,13,Tuesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.996114,80.249955,1.42,1,60,25,85,3.5,6.2,Delivered,4.9,Card
ORD010647,2024-12-26 16:30:05,2024-12-26,16,Thursday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.960731,80.27029,2.93,2,320,0,320,2.6,15.4,Delayed,3.4,UPI
ORD010648,2024-12-10 16:14:50,2024-12-10,16,Tuesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.056187,80.242042,1.82,1,54,25,79,3.0,11.4,Delayed,3.2,UPI
ORD010649,2024-12-21 14:00:23,2024-12-21,14,Saturday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.005761,80.256057,0.3,1,235,0,235,2.8,3.7,Delivered,4.7,UPI
ORD010650,2024-11-05 14:29:52,2024-11-05,14,Tuesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.007888,80.263296,0.69,1,285,0,285,3.4,4.4,Delivered,4.5,UPI
ORD010651,2024-11-12 07:14:07,2024-11-12,7,Tuesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.018819,80.244878,1.92,2,130,25,155,4.0,9.9,Delivered,4.9,UPI
ORD010652,2024-12-24 06:46:18,2024-12-24,6,Tuesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.885722,80.221367,1.84,2,290,0,290,3.7,7.8,Delivered,4.9,Card
ORD010653,2024-11-30 10:19:35,2024-11-30,10,Saturday,Weekend,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.986108,80.220486,1.24,1,165,25,190,3.6,7.6,Delivered,4.7,Card
ORD010654,2024-11-18 14:10:01,2024-11-18,14,Monday,Weekday,0,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.030344,80.203086,2.42,2,60,25,85,2.4,12.6,Delivered,4.4,UPI
ORD010655,2024-11-20 15:00:08,2024-11-20,15,Wednesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.979368,80.262073,2.86,3,370,0,370,2.2,11.4,Delivered,4.6,UPI
ORD010656,2024-11-07 08:25:10,2024-11-07,8,Thursday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.106572,80.213011,2.14,4,440,0,440,1.9,11.8,Delayed,3.0,UPI
ORD010657,2024-12-10 16:31:28,2024-12-10,16,Tuesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.875462,80.203846,3.89,4,320,0,320,3.4,16.0,Delivered,3.6,UPI
ORD010658,2024-12-27 19:58:54,2024-12-27,19,Friday,Weekday,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.033091,80.165027,1.06,3,275,0,275,1.9,8.9,Delivered,5.0,UPI
ORD010659,2024-12-16 12:56:16,2024-12-16,12,Monday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.969671,80.231248,1.26,3,212,0,212,3.9,6.3,Delivered,4.9,Card
ORD010660,2024-11-13 08:40:23,2024-11-13,8,Wednesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.980762,80.204368,1.97,3,213,0,213,2.8,13.1,Delivered,4.2,Card
ORD010661,2024-12-18 12:11:03,2024-12-18,12,Wednesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.024726,80.255764,2.01,4,1115,0,1115,2.0,7.7,Delivered,5.0,UPI
ORD010662,2024-12-19 07:07:30,2024-12-19,7,Thursday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.941094,80.143774,2.71,4,242,0,242,2.7,17.5,Delivered,4.2,Card
ORD010663,2024-12-21 18:16:32,2024-12-21,18,Saturday,Weekend,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.043334,80.176845,2.47,2,123,25,148,3.4,17.0,Delayed,2.9,UPI
ORD010664,2024-11-08 08:35:05,2024-11-08,8,Friday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.970956,80.270892,3.19,4,790,0,790,2.3,26.0,Delivered,3.8,Card
ORD010665,2024-11-27 07:28:36,2024-11-27,7,Wednesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.004713,80.266188,1.02,2,470,0,470,3.6,6.4,Delivered,4.9,UPI
ORD010666,2024-11-20 15:16:38,2024-11-20,15,Wednesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.98567,80.257453,2.33,1,52,25,77,2.4,9.8,Delivered,4.7,Card
ORD010667,2024-11-29 02:25:10,2024-11-29,2,Friday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.958004,80.233821,2.35,2,96,25,121,2.5,11.2,Delayed,2.7,UPI
ORD010668,2025-01-03 15:59:34,2025-01-03,15,Friday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.951717,80.21306,2.74,3,380,0,380,3.6,10.6,Delivered,4.4,UPI
ORD010669,2024-11-05 23:06:13,2024-11-05,23,Tuesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.954781,80.238275,0.94,3,293,0,293,2.0,5.3,Delivered,4.7,Cash on Delivery
ORD010670,2024-12-13 19:28:06,2024-12-13,19,Friday,Weekday,1,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.027544,80.190648,3.46,1,250,0,250,3.8,21.5,Delivered,3.6,UPI
ORD010671,2025-01-08 20:49:56,2025-01-08,20,Wednesday,Weekday,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.044214,80.174524,2.27,5,362,0,362,4.1,12.2,Delivered,4.0,UPI
ORD010672,2024-12-13 16:06:26,2024-12-13,16,Friday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.996804,80.283422,3.11,3,235,0,235,2.1,12.9,Delivered,4.6,Card
ORD010673,2025-01-17 22:38:34,2025-01-17,22,Friday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.02879,80.283455,3.81,4,262,0,262,2.5,17.1,Delivered,4.2,UPI
ORD010674,2025-01-24 23:20:51,2025-01-24,23,Friday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.021823,80.277347,2.8,2,155,25,180,2.3,11.9,Delivered,4.3,UPI
ORD010675,2024-11-06 12:50:33,2024-11-06,12,Wednesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.970481,80.224014,0.59,2,160,25,185,1.9,4.1,Delivered,4.6,UPI
ORD010676,2024-11-26 16:43:02,2024-11-26,16,Tuesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.105464,80.187387,3.07,1,475,0,475,2.1,11.0,Delivered,4.8,UPI
ORD010677,2025-01-06 08:12:49,2025-01-06,8,Monday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.892271,80.219298,1.36,3,222,0,222,2.9,12.2,Delivered,4.8,UPI
ORD010678,2024-11-29 21:14:56,2024-11-29,21,Friday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.958564,80.218267,1.85,2,160,25,185,3.0,11.0,Delivered,4.6,UPI
ORD010679,2025-01-02 10:57:22,2025-01-02,10,Thursday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.962394,80.228593,1.71,4,580,0,580,2.0,12.3,Delivered,4.3,UPI
ORD010680,2024-11-07 20:01:32,2024-11-07,20,Thursday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.979891,80.245816,2.79,2,280,0,280,1.9,20.2,Delivered,3.3,UPI
ORD010681,2025-01-28 09:48:03,2025-01-28,9,Tuesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.056434,80.239417,1.73,3,260,0,260,2.6,17.2,Delivered,3.2,UPI
ORD010682,2025-01-01 20:29:56,2025-01-01,20,Wednesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.029611,80.238572,3.28,3,550,0,550,2.1,24.9,Cancelled,,UPI
ORD010683,2024-11-03 10:45:55,2024-11-03,10,Sunday,Weekend,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.040462,80.247959,1.55,6,1135,0,1135,2.6,10.4,Delivered,4.5,UPI
ORD010684,2024-11-24 08:14:18,2024-11-24,8,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.984588,80.218893,1.09,3,410,0,410,3.2,9.5,Delivered,4.9,Card
ORD010685,2024-12-28 19:58:17,2024-12-28,19,Saturday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.955973,80.219336,2.79,6,430,0,430,2.6,19.8,Delivered,3.9,Cash on Delivery
ORD010686,2024-11-07 20:31:39,2024-11-07,20,Thursday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.059826,80.254763,3.04,3,380,0,380,2.9,23.1,Delayed,2.8,UPI
ORD010687,2025-01-29 11:11:22,2025-01-29,11,Wednesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.055241,80.253368,2.61,1,48,25,73,3.7,14.7,Delivered,4.1,UPI
ORD010688,2025-01-10 17:18:38,2025-01-10,17,Friday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.011628,80.235206,2.5,1,95,25,120,3.7,14.6,Delivered,4.5,UPI
ORD010689,2024-12-21 11:50:11,2024-12-21,11,Saturday,Weekend,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.915576,80.238176,1.98,2,235,0,235,3.8,9.1,Delivered,4.6,UPI
ORD010690,2024-11-20 22:48:01,2024-11-20,22,Wednesday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.928753,80.152848,2.89,2,230,0,230,2.3,11.5,Delivered,4.5,Cash on Delivery
ORD010691,2024-11-08 02:13:54,2024-11-08,2,Friday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.109913,80.202033,2.56,6,360,0,360,3.4,9.4,Delivered,4.9,UPI
ORD010692,2024-11-23 16:21:14,2024-11-23,16,Saturday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.024673,80.281205,3.33,3,540,0,540,3.4,12.1,Delivered,4.0,Card
ORD010693,2024-11-16 21:15:58,2024-11-16,21,Saturday,Weekend,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.91821,80.135982,1.08,3,130,25,155,3.1,6.7,Delivered,4.9,UPI
ORD010694,2025-01-05 11:38:00,2025-01-05,11,Sunday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.989916,80.246178,2.23,3,170,25,195,3.4,9.9,Delivered,4.9,UPI
ORD010695,2024-12-13 10:14:09,2024-12-13,10,Friday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.028295,80.244317,2.79,4,342,0,342,2.2,16.0,Delivered,4.2,UPI
ORD010696,2024-11-02 15:56:42,2024-11-02,15,Saturday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.002842,80.250435,0.86,4,165,25,190,2.5,5.4,Delivered,4.7,UPI
ORD010697,2025-01-08 06:36:23,2025-01-08,6,Wednesday,Weekday,0,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.048935,80.258462,1.98,3,310,0,310,3.0,7.8,Delivered,4.6,UPI
ORD010698,2024-12-26 08:48:24,2024-12-26,8,Thursday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.08629,80.220376,1.31,1,25,25,50,2.6,10.4,Delivered,4.3,Cash on Delivery
ORD010699,2024-11-24 11:55:22,2024-11-24,11,Sunday,Weekend,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.912766,80.127801,1.13,4,645,0,645,4.0,5.3,Delivered,4.9,UPI
ORD010700,2024-12-10 12:42:05,2024-12-10,12,Tuesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.039025,80.232721,0.34,1,490,0,490,2.4,4.4,Delivered,4.7,UPI
ORD010701,2024-11-06 21:43:36,2024-11-06,21,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.959252,80.260997,1.91,3,425,0,425,3.6,14.5,Delivered,4.3,UPI
ORD010702,2025-01-22 07:52:08,2025-01-22,7,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.985249,80.22949,3.12,3,191,25,216,2.2,14.6,Delivered,4.7,UPI
ORD010703,2024-12-28 12:32:26,2024-12-28,12,Saturday,Weekend,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.04849,80.165979,1.8,5,415,0,415,2.7,7.7,Delivered,4.8,Card
ORD010704,2025-01-20 09:04:58,2025-01-20,9,Monday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.908349,80.253934,3.0,3,860,0,860,1.8,24.1,Delayed,3.0,UPI
ORD010705,2024-11-26 18:12:08,2024-11-26,18,Tuesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.952676,80.227888,2.01,4,722,0,722,3.8,14.0,Delivered,4.6,UPI
ORD010706,2024-12-03 16:31:26,2024-12-03,16,Tuesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.112791,80.227367,3.46,2,205,0,205,3.8,11.1,Delivered,4.5,UPI
ORD010707,2024-11-14 19:14:25,2024-11-14,19,Thursday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.936656,80.139725,2.04,5,575,0,575,2.7,17.5,Delivered,3.7,UPI
ORD010708,2024-11-03 05:37:36,2024-11-03,5,Sunday,Weekend,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.068049,80.203769,2.26,6,1255,0,1255,2.3,9.6,Delivered,5.0,UPI
ORD010709,2024-12-12 09:45:20,2024-12-12,9,Thursday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.913576,80.254734,3.29,2,110,25,135,1.9,24.8,Delivered,3.5,UPI
ORD010710,2024-12-06 06:04:38,2024-12-06,6,Friday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.991081,80.204185,2.6,5,340,0,340,3.3,9.3,Delivered,5.0,UPI
ORD010711,2024-12-09 08:48:16,2024-12-09,8,Monday,Weekday,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.020252,80.156914,1.73,2,80,25,105,4.1,12.5,Delayed,3.1,Cash on Delivery
ORD010712,2024-11-16 08:01:54,2024-11-16,8,Saturday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.046176,80.234447,0.49,1,40,25,65,2.7,5.6,Delivered,4.5,Card
ORD010713,2024-12-27 09:03:33,2024-12-27,9,Friday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.987799,80.239597,2.49,3,105,25,130,3.8,18.2,Delivered,4.0,UPI
ORD010714,2024-12-30 19:33:22,2024-12-30,19,Monday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.030074,80.225237,1.63,2,315,0,315,3.9,16.5,Delivered,4.2,UPI
ORD010715,2025-01-23 08:53:03,2025-01-23,8,Thursday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.905961,80.222414,0.82,2,325,0,325,2.3,6.9,Delivered,4.9,UPI
ORD010716,2025-01-21 10:16:10,2025-01-21,10,Tuesday,Weekday,0,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.979612,80.247722,1.36,1,235,0,235,2.6,8.6,Delivered,4.9,Card
ORD010717,2024-12-01 18:15:55,2024-12-01,18,Sunday,Weekend,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.100945,80.20158,1.66,2,370,0,370,2.3,10.2,Delayed,3.1,UPI
ORD010718,2024-12-04 13:54:14,2024-12-04,13,Wednesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.048222,80.250384,1.94,1,50,25,75,3.8,9.9,Delivered,4.8,UPI
ORD010719,2024-11-23 07:28:29,2024-11-23,7,Saturday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.875361,80.23138,2.87,1,75,25,100,2.7,13.1,Delivered,4.3,UPI
ORD010720,2024-11-03 12:21:35,2024-11-03,12,Sunday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.069742,80.193089,2.65,2,70,25,95,3.5,13.2,Delivered,4.4,UPI
ORD010721,2024-11-09 22:38:01,2024-11-09,22,Saturday,Weekend,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.04155,80.155442,0.64,3,430,0,430,2.7,5.2,Delivered,4.7,UPI
ORD010722,2024-12-02 20:07:53,2024-12-02,20,Monday,Weekday,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.969958,80.277987,2.51,2,138,25,163,2.3,14.4,Delivered,4.3,UPI
ORD010723,2024-12-03 13:47:56,2024-12-03,13,Tuesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.982004,80.258414,2.74,2,320,0,320,2.5,12.0,Delivered,4.7,UPI
ORD010724,2024-11-26 06:15:06,2024-11-26,6,Tuesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.97775,80.208435,1.45,4,307,0,307,2.9,8.9,Delivered,5.0,UPI
ORD010725,2025-01-29 08:25:16,2025-01-29,8,Wednesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.878282,80.229858,2.53,3,128,25,153,2.9,18.8,Delivered,4.3,UPI
ORD010726,2025-01-26 15:47:11,2025-01-26,15,Sunday,Weekend,0,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.982858,80.273035,1.5,2,400,0,400,3.1,8.3,Delivered,4.8,UPI
ORD010727,2024-12-31 13:21:30,2024-12-31,13,Tuesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.024181,80.244889,2.29,2,625,0,625,2.8,9.5,Delivered,4.6,UPI
ORD010728,2024-12-10 08:44:43,2024-12-10,8,Tuesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.886647,80.205113,2.99,3,199,0,199,2.4,25.5,Delayed,3.5,UPI
ORD010729,2024-11-17 22:52:04,2024-11-17,22,Sunday,Weekend,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.089303,80.196032,1.42,4,129,25,154,3.7,6.8,Delivered,4.9,UPI
ORD010730,2025-01-12 08:50:59,2025-01-12,8,Sunday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.10028,80.197552,1.86,3,76,25,101,3.2,12.7,Delayed,3.1,Card
ORD010731,2025-01-11 09:55:40,2025-01-11,9,Saturday,Weekend,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.025285,80.27146,2.6,3,129,25,154,2.4,18.8,Delayed,3.7,UPI
ORD010732,2025-01-14 01:59:18,2025-01-14,1,Tuesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.949353,80.239459,1.39,3,72,25,97,2.7,10.2,Delivered,4.8,Card
ORD010733,2024-11-12 12:02:25,2024-11-12,12,Tuesday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.936583,80.142169,2.23,2,215,0,215,2.6,10.3,Delivered,4.3,UPI
ORD010734,2024-11-04 10:18:21,2024-11-04,10,Monday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.939737,80.143944,2.61,1,50,25,75,4.0,14.7,Delivered,4.0,UPI
ORD010735,2024-12-22 12:52:27,2024-12-22,12,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.962113,80.198238,2.92,1,100,25,125,3.2,12.5,Delivered,4.4,UPI
ORD010736,2024-12-19 12:07:57,2024-12-19,12,Thursday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.900724,80.231374,0.39,1,90,25,115,1.9,4.8,Delivered,4.7,UPI
ORD010737,2024-11-20 16:39:40,2024-11-20,16,Wednesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.03273,80.243478,1.45,3,315,0,315,3.0,7.4,Delivered,4.9,Cash on Delivery
ORD010738,2024-12-13 19:04:32,2024-12-13,19,Friday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.0974,80.19649,1.72,2,435,0,435,2.9,13.0,Delayed,3.1,UPI
ORD010739,2025-01-01 08:29:28,2025-01-01,8,Wednesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.886344,80.205726,2.95,2,370,0,370,4.1,23.4,Delayed,3.5,UPI
ORD010740,2024-11-07 06:48:07,2024-11-07,6,Thursday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.995264,80.217359,2.29,2,155,25,180,3.6,11.3,Delivered,4.3,Card
ORD010741,2024-12-07 20:36:13,2024-12-07,20,Saturday,Weekend,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.036204,80.249647,1.38,1,295,0,295,1.9,11.0,Delivered,4.4,Card
ORD010742,2024-12-08 07:56:58,2024-12-08,7,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.975804,80.235028,1.54,2,167,25,192,2.1,8.6,Delivered,4.7,Card
ORD010743,2024-11-04 10:35:01,2024-11-04,10,Monday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.989325,80.279508,3.14,4,309,0,309,2.7,18.8,Delivered,4.2,UPI
ORD010744,2024-11-08 11:54:21,2024-11-08,11,Friday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.940863,80.255868,2.61,3,1052,0,1052,3.6,13.3,Delivered,4.1,UPI
ORD010745,2024-12-07 18:01:10,2024-12-07,18,Saturday,Weekend,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.948208,80.224553,2.58,2,132,25,157,3.9,18.1,Delayed,2.5,UPI
ORD010746,2024-12-08 08:56:07,2024-12-08,8,Sunday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.938967,80.245854,2.47,2,275,0,275,3.0,17.4,Delayed,2.8,UPI
ORD010747,2025-01-13 22:26:40,2025-01-13,22,Monday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.903418,80.107929,3.07,1,35,25,60,2.0,10.4,Delivered,4.3,Card
ORD010748,2025-01-16 20:40:18,2025-01-16,20,Thursday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.076848,80.199324,1.6,5,285,0,285,2.5,14.7,Delivered,4.6,UPI
ORD010749,2025-01-20 22:18:55,2025-01-20,22,Monday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.055331,80.226407,1.73,3,545,0,545,3.9,8.9,Delivered,4.6,Cash on Delivery
ORD010750,2025-01-20 07:50:00,2025-01-20,7,Monday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.897678,80.130411,2.82,2,145,25,170,2.3,15.0,Delivered,4.6,UPI
ORD010751,2025-01-11 12:23:22,2025-01-11,12,Saturday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.961989,80.233037,1.21,2,116,25,141,2.6,7.7,Delivered,4.5,UPI
ORD010752,2024-11-19 19:13:23,2024-11-19,19,Tuesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.905543,80.21906,1.1,2,400,0,400,3.2,9.0,Delivered,4.9,Cash on Delivery
ORD010753,2025-01-24 15:17:03,2025-01-24,15,Friday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.014711,80.28198,2.89,4,472,0,472,3.4,10.9,Delivered,4.2,UPI
