inventory_id,store_id,store_area,store_demand_level,product_id,product_name,category,price,demand_frequency,storage_type,current_stock,optimal_stock,reorder_point,stock_status,avg_daily_sales,total_sold_90days,num_orders_90days,stockout_incidents,days_until_stockout,last_restock_date,inventory_value
INV00000664,DS003,Velachery,Very High,P0084,Paper Boat Aam Panna 250ml,Cold Drinks & Juices,40,Medium,Refrigerated,3,5,3,Low Stock,0.7,63,48,2,4.3,2026-02-09,120
INV00000665,DS003,Velachery,Very High,P0085,Paper Boat Jaljeera 250ml,Cold Drinks & Juices,40,High,Refrigerated,6,14,4,In Stock,1.93,174,115,2,3.1,2026-02-12,240
INV00000666,DS003,Velachery,Very High,P0086,Rasna Orange 750ml,Cold Drinks & Juices,35,High,Refrigerated,12,14,4,In Stock,1.86,167,111,0,6.5,2026-02-11,420
INV00000667,DS003,Velachery,Very High,P0087,Tang Instant Drink 750g,Cold Drinks & Juices,320,Medium,Refrigerated,2,5,3,Low Stock,0.6,54,37,2,3.3,2026-02-13,640
INV00000668,DS003,Velachery,Very High,P0088,Nestle Iced Tea Lemon 500ml,Cold Drinks & Juices,40,High,Refrigerated,12,16,4,In Stock,1.97,177,117,1,6.1,2026-02-09,480
INV00000669,DS003,Velachery,Very High,P0089,Lays Classic Salted 50g,Snacks & Munchies,20,High,Ambient,10,12,3,In Stock,1.67,150,131,2,6.0,2026-02-12,200
INV00000670,DS003,Velachery,Very High,P0090,Lays Classic Salted 90g,Snacks & Munchies,35,Medium,Ambient,3,5,3,Low Stock,0.62,56,48,0,4.8,2026-02-12,105
INV00000671,DS003,Velachery,Very High,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,20,High,Ambient,8,10,3,In Stock,1.29,116,103,1,6.2,2026-02-15,160
INV00000672,DS003,Velachery,Very High,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,20,High,Ambient,11,14,4,In Stock,1.63,147,133,2,6.7,2026-02-10,220
INV00000673,DS003,Velachery,Very High,P0093,Kurkure Solid Masti 90g,Snacks & Munchies,20,Medium,Ambient,12,13,3,In Stock,0.0,0,0,0,999.0,2026-02-11,240
INV00000674,DS003,Velachery,Very High,P0094,Bingo Mad Angles 72g,Snacks & Munchies,20,High,Ambient,11,14,4,In Stock,1.59,143,111,2,6.9,2026-02-15,220
INV00000675,DS003,Velachery,Very High,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,75,High,Ambient,9,9,3,In Stock,1.47,132,110,1,6.1,2026-02-15,675
INV00000676,DS003,Velachery,Very High,P0096,Pringles Original 107g,Snacks & Munchies,130,High,Ambient,10,10,3,In Stock,1.57,141,119,2,6.4,2026-02-13,1300
INV00000677,DS003,Velachery,Very High,P0097,Haldirams Aloo Bhujia 200g,Snacks & Munchies,50,High,Ambient,8,12,3,In Stock,1.72,155,138,2,4.7,2026-02-15,400
INV00000678,DS003,Velachery,Very High,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,55,High,Ambient,10,13,3,In Stock,1.92,173,150,0,5.2,2026-02-09,550
INV00000679,DS003,Velachery,Very High,P0099,Haldirams Sev Bhujia 400g,Snacks & Munchies,95,High,Ambient,10,11,3,In Stock,1.57,141,128,2,6.4,2026-02-14,950
INV00000680,DS003,Velachery,Very High,P0100,Bikaji Bhujia 200g,Snacks & Munchies,48,High,Ambient,6,13,3,In Stock,1.6,144,127,0,3.8,2026-02-12,288
INV00000681,DS003,Velachery,Very High,P0101,Parle G Biscuits 376g,Snacks & Munchies,40,High,Ambient,6,11,3,In Stock,1.59,143,119,0,3.8,2026-02-13,240
INV00000682,DS003,Velachery,Very High,P0102,Britannia Good Day Butter 600g,Snacks & Munchies,80,High,Ambient,7,13,3,In Stock,1.68,151,130,1,4.2,2026-02-09,560
INV00000683,DS003,Velachery,Very High,P0103,Britannia Marie Gold 250g,Snacks & Munchies,32,High,Ambient,8,13,3,In Stock,1.81,163,140,1,4.4,2026-02-15,256
INV00000684,DS003,Velachery,Very High,P0104,Sunfeast Dark Fantasy 300g,Snacks & Munchies,110,High,Ambient,6,11,3,In Stock,1.5,135,114,0,4.0,2026-02-13,660
INV00000685,DS003,Velachery,Very High,P0105,Oreo Original 300g,Snacks & Munchies,40,High,Ambient,8,13,3,In Stock,1.64,148,131,0,4.9,2026-02-14,320
INV00000686,DS003,Velachery,Very High,P0106,Hide & Seek 240g,Snacks & Munchies,50,High,Ambient,10,10,3,In Stock,1.32,119,107,1,7.6,2026-02-13,500
INV00000687,DS003,Velachery,Very High,P0107,Monaco Classic 200g,Snacks & Munchies,25,Medium,Ambient,5,5,3,In Stock,0.63,57,50,0,7.9,2026-02-15,125
INV00000688,DS003,Velachery,Very High,P0108,Parle 20-20 Cashew Cookies 400g,Snacks & Munchies,55,Medium,Ambient,4,5,3,In Stock,0.68,61,53,2,5.9,2026-02-11,220
INV00000689,DS003,Velachery,Very High,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,100,High,Ambient,9,11,3,In Stock,1.37,123,108,0,6.6,2026-02-09,900
INV00000690,DS003,Velachery,Very High,P0110,KitKat 4 Finger 37.3g,Snacks & Munchies,40,High,Ambient,24,25,7,In Stock,0.0,0,0,0,999.0,2026-02-15,960
INV00000691,DS003,Velachery,Very High,P0111,5 Star Chocolate 40g,Snacks & Munchies,25,High,Ambient,6,11,3,In Stock,1.4,126,106,2,4.3,2026-02-10,150
INV00000692,DS003,Velachery,Very High,P0112,Snickers 50g,Snacks & Munchies,40,High,Ambient,10,10,3,In Stock,1.61,145,126,0,6.2,2026-02-14,400
INV00000693,DS003,Velachery,Very High,P0113,Munch Chocolate 30g,Snacks & Munchies,20,High,Ambient,11,13,3,In Stock,1.77,159,131,2,6.2,2026-02-10,220
INV00000694,DS003,Velachery,Very High,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,35,High,Ambient,11,13,3,In Stock,1.51,136,122,1,7.3,2026-02-14,385
INV00000695,DS003,Velachery,Very High,P0115,Act II Popcorn Butter 60g,Snacks & Munchies,50,High,Ambient,7,14,4,In Stock,1.68,151,136,2,4.2,2026-02-11,350
INV00000696,DS003,Velachery,Very High,P0116,Cornitos Nacho Chips 150g,Snacks & Munchies,70,Medium,Ambient,2,5,3,Low Stock,0.7,63,54,1,2.9,2026-02-15,140
INV00000697,DS003,Velachery,Very High,P0117,Maggi Masala Noodles 70g,Breakfast & Instant Food,14,High,Ambient,10,12,3,In Stock,1.66,149,122,0,6.0,2026-02-15,140
INV00000698,DS003,Velachery,Very High,P0118,Maggi Masala Noodles 280g (4pack),Breakfast & Instant Food,52,High,Ambient,6,14,4,In Stock,1.72,155,134,1,3.5,2026-02-15,312
INV00000699,DS003,Velachery,Very High,P0119,Maggi Atta Noodles 320g,Breakfast & Instant Food,54,Medium,Ambient,2,5,3,Low Stock,0.61,55,49,2,3.3,2026-02-14,108
INV00000700,DS003,Velachery,Very High,P0120,Top Ramen Curry 280g,Breakfast & Instant Food,48,Medium,Ambient,4,5,3,In Stock,0.74,67,60,1,5.4,2026-02-09,192
INV00000701,DS003,Velachery,Very High,P0121,Yippee Magic Masala 240g,Breakfast & Instant Food,42,Medium,Ambient,2,5,3,Low Stock,0.74,67,55,1,2.7,2026-02-12,84
INV00000702,DS003,Velachery,Very High,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,60,High,Ambient,9,12,3,In Stock,1.64,148,122,1,5.5,2026-02-09,540
INV00000703,DS003,Velachery,Very High,P0123,Knorr Chicken Soup 40g,Breakfast & Instant Food,35,High,Ambient,9,10,3,In Stock,1.57,141,120,1,5.7,2026-02-15,315
INV00000704,DS003,Velachery,Very High,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,35,High,Ambient,9,12,3,In Stock,1.92,173,147,1,4.7,2026-02-13,315
INV00000705,DS003,Velachery,Very High,P0125,Maggi Hot Heads 73g,Breakfast & Instant Food,25,High,Ambient,9,9,3,In Stock,1.43,129,111,2,6.3,2026-02-15,225
INV00000706,DS003,Velachery,Very High,P0126,Pasta Treat Penne 500g,Breakfast & Instant Food,85,High,Ambient,7,14,4,In Stock,1.63,147,132,2,4.3,2026-02-12,595
INV00000707,DS003,Velachery,Very High,P0127,MTR Idli Mix 500g,Breakfast & Instant Food,75,Medium,Ambient,2,5,3,Low Stock,0.52,47,41,0,3.8,2026-02-11,150
INV00000708,DS003,Velachery,Very High,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,75,High,Ambient,6,11,3,In Stock,1.72,155,131,0,3.5,2026-02-10,450
INV00000709,DS003,Velachery,Very High,P0129,MTR Rava Idli 500g,Breakfast & Instant Food,70,Medium,Ambient,4,5,3,In Stock,0.64,58,52,2,6.2,2026-02-13,280
INV00000710,DS003,Velachery,Very High,P0130,ID Fresh Idli Batter 1kg,Breakfast & Instant Food,75,Medium,Ambient,3,5,3,Low Stock,0.66,59,49,1,4.5,2026-02-15,225
INV00000711,DS003,Velachery,Very High,P0131,ID Fresh Dosa Batter 1kg,Breakfast & Instant Food,75,Medium,Ambient,3,5,3,Low Stock,0.66,59,51,1,4.5,2026-02-09,225
INV00000712,DS003,Velachery,Very High,P0132,Saffola Masala Oats 400g,Breakfast & Instant Food,145,High,Ambient,12,11,3,In Stock,1.54,139,129,0,7.8,2026-02-15,1740
INV00000713,DS003,Velachery,Very High,P0133,Quaker Oats 1kg,Breakfast & Instant Food,185,High,Ambient,10,15,4,In Stock,1.91,172,145,2,5.2,2026-02-15,1850
INV00000714,DS003,Velachery,Very High,P0134,Kelloggs Corn Flakes 875g,Breakfast & Instant Food,340,High,Ambient,10,15,4,In Stock,1.98,178,141,0,5.1,2026-02-11,3400
INV00000715,DS003,Velachery,Very High,P0135,Kelloggs Chocos 375g,Breakfast & Instant Food,185,High,Ambient,9,12,3,In Stock,1.53,138,118,2,5.9,2026-02-10,1665
INV00000716,DS003,Velachery,Very High,P0136,Nestle Ceregrow 300g,Breakfast & Instant Food,395,Medium,Ambient,5,5,3,In Stock,0.64,58,48,2,7.8,2026-02-12,1975
INV00000717,DS003,Velachery,Very High,P0137,MTR Vermicelli Roasted 440g,Breakfast & Instant Food,55,Medium,Ambient,2,5,3,Low Stock,0.59,53,46,2,3.4,2026-02-14,110
INV00000718,DS003,Velachery,Very High,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,25,High,Ambient,10,9,3,In Stock,1.41,127,113,1,7.1,2026-02-12,250
INV00000719,DS003,Velachery,Very High,P0139,Haldiram Moong Dal 200g,Breakfast & Instant Food,55,High,Ambient,9,12,3,In Stock,1.48,133,120,2,6.1,2026-02-13,495
INV00000720,DS003,Velachery,Very High,P0140,McCain French Fries 420g,Breakfast & Instant Food,145,High,Ambient,16,14,4,In Stock,1.89,170,147,1,8.5,2026-02-09,2320
INV00000721,DS003,Velachery,Very High,P0141,McCain Veggie Fingers 360g,Breakfast & Instant Food,180,High,Ambient,11,12,3,In Stock,1.77,159,140,1,6.2,2026-02-10,1980
INV00000722,DS003,Velachery,Very High,P0142,Aashirvaad Atta 5kg,"Atta, Rice & Dal",240,High,Ambient,7,7,3,In Stock,0.9,81,70,0,7.8,2026-02-15,1680
INV00000723,DS003,Velachery,Very High,P0143,Aashirvaad Atta 10kg,"Atta, Rice & Dal",475,High,Ambient,6,7,3,In Stock,1.08,97,85,2,5.6,2026-02-13,2850
INV00000724,DS003,Velachery,Very High,P0144,Fortune Chakki Fresh Atta 5kg,"Atta, Rice & Dal",235,High,Ambient,6,9,3,In Stock,1.12,101,85,1,5.4,2026-02-10,1410
INV00000725,DS003,Velachery,Very High,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",240,High,Ambient,8,7,3,In Stock,1.1,99,88,1,7.3,2026-02-13,1920
INV00000726,DS003,Velachery,Very High,P0146,India Gate Basmati Rice 1kg,"Atta, Rice & Dal",190,Medium,Ambient,3,5,3,Low Stock,0.58,52,48,1,5.2,2026-02-11,570
INV00000727,DS003,Velachery,Very High,P0147,India Gate Basmati Rice 5kg,"Atta, Rice & Dal",900,High,Ambient,5,9,3,In Stock,1.03,93,84,0,4.9,2026-02-13,4500
INV00000728,DS003,Velachery,Very High,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",180,High,Ambient,6,9,3,In Stock,1.1,99,86,0,5.5,2026-02-10,1080
INV00000729,DS003,Velachery,Very High,P0149,Fortune Biryani Special Basmati 1kg,"Atta, Rice & Dal",170,Medium,Ambient,3,5,3,Low Stock,0.53,48,41,2,5.7,2026-02-15,510
INV00000730,DS003,Velachery,Very High,P0150,Sona Masoori Rice 5kg,"Atta, Rice & Dal",280,High,Ambient,13,23,6,In Stock,0.0,0,0,0,999.0,2026-02-15,3640
INV00000731,DS003,Velachery,Very High,P0151,Ponni Boiled Rice 5kg,"Atta, Rice & Dal",250,High,Ambient,5,6,3,In Stock,1.04,94,83,0,4.8,2026-02-12,1250
INV00000732,DS003,Velachery,Very High,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",160,High,Ambient,4,5,3,In Stock,0.84,76,68,0,4.8,2026-02-10,640
INV00000733,DS003,Velachery,Very High,P0153,Tata Sampann Moong Dal 500g,"Atta, Rice & Dal",85,Medium,Ambient,2,5,3,Low Stock,0.33,30,28,1,6.1,2026-02-09,170
INV00000734,DS003,Velachery,Very High,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",155,High,Ambient,5,7,3,In Stock,0.99,89,77,1,5.1,2026-02-12,775
INV00000735,DS003,Velachery,Very High,P0155,Tata Sampann Masoor Dal 500g,"Atta, Rice & Dal",75,High,Ambient,8,8,3,In Stock,1.17,105,93,0,6.8,2026-02-14,600
INV00000736,DS003,Velachery,Very High,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",90,High,Ambient,7,7,3,In Stock,0.96,86,77,2,7.3,2026-02-12,630
INV00000737,DS003,Velachery,Very High,P0157,Rajma 500g,"Atta, Rice & Dal",110,High,Ambient,5,9,3,In Stock,1.19,107,94,2,4.2,2026-02-13,550
INV00000738,DS003,Velachery,Very High,P0158,Kabuli Chana 500g,"Atta, Rice & Dal",95,High,Ambient,4,8,3,In Stock,1.17,105,94,0,3.4,2026-02-11,380
INV00000739,DS003,Velachery,Very High,P0159,Tata Salt 1kg,"Atta, Rice & Dal",22,Medium,Ambient,4,5,3,In Stock,0.4,36,33,0,10.0,2026-02-12,88
INV00000740,DS003,Velachery,Very High,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",52,High,Ambient,9,9,3,In Stock,1.19,107,94,2,7.6,2026-02-12,468
INV00000741,DS003,Velachery,Very High,P0161,Catch Salt 1kg,"Atta, Rice & Dal",20,Medium,Ambient,4,5,3,In Stock,0.48,43,36,0,8.3,2026-02-13,80
INV00000742,DS003,Velachery,Very High,P0162,Sugar 1kg,"Atta, Rice & Dal",45,High,Ambient,9,9,3,In Stock,1.19,107,91,0,7.6,2026-02-15,405
INV00000743,DS003,Velachery,Very High,P0163,Brown Sugar 500g,"Atta, Rice & Dal",50,High,Ambient,7,8,3,In Stock,1.19,107,93,0,5.9,2026-02-15,350
INV00000744,DS003,Velachery,Very High,P0164,Jaggery Powder 500g,"Atta, Rice & Dal",65,High,Ambient,16,29,8,In Stock,0.0,0,0,0,999.0,2026-02-11,1040
INV00000745,DS003,Velachery,Very High,P0165,Rava Medium 500g,"Atta, Rice & Dal",35,High,Ambient,3,7,3,Low Stock,1.06,95,85,2,2.8,2026-02-15,105
INV00000746,DS003,Velachery,Very High,P0166,Poha Thick 500g,"Atta, Rice & Dal",45,High,Ambient,11,10,3,In Stock,1.34,121,108,1,8.2,2026-02-15,495
INV00000747,DS003,Velachery,Very High,P0167,Sabudana 500g,"Atta, Rice & Dal",75,High,Ambient,3,7,3,Low Stock,0.93,84,76,0,3.2,2026-02-15,225
INV00000748,DS003,Velachery,Very High,P0168,MDH Deggi Mirch 100g,"Masala, Oil & More",85,Medium,Ambient,3,5,3,Low Stock,0.47,42,41,0,6.4,2026-02-12,255
INV00000749,DS003,Velachery,Very High,P0169,MDH Garam Masala 100g,"Masala, Oil & More",90,High,Ambient,4,7,3,In Stock,1.16,104,89,1,3.4,2026-02-15,360
INV00000750,DS003,Velachery,Very High,P0170,MDH Chana Masala 100g,"Masala, Oil & More",85,Low,Ambient,4,5,3,In Stock,0.27,24,21,0,14.8,2026-02-15,340
INV00000751,DS003,Velachery,Very High,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",95,High,Ambient,10,10,3,In Stock,1.22,110,93,0,8.2,2026-02-09,950
INV00000752,DS003,Velachery,Very High,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",105,Medium,Ambient,3,5,3,Low Stock,0.52,47,42,1,5.8,2026-02-09,315
INV00000753,DS003,Velachery,Very High,P0173,Everest Coriander Powder 200g,"Masala, Oil & More",65,Medium,Ambient,3,5,3,Low Stock,0.38,34,31,2,7.9,2026-02-10,195
INV00000754,DS003,Velachery,Very High,P0174,Catch Cumin Powder 100g,"Masala, Oil & More",70,High,Ambient,5,6,3,In Stock,0.97,87,83,0,5.2,2026-02-11,350
INV00000755,DS003,Velachery,Very High,P0175,Catch Chat Masala 100g,"Masala, Oil & More",60,High,Ambient,7,10,3,In Stock,1.13,102,92,1,6.2,2026-02-13,420
INV00000756,DS003,Velachery,Very High,P0176,Ching Secret Manchurian 60g,"Masala, Oil & More",65,Low,Ambient,4,5,3,In Stock,0.23,21,19,0,17.4,2026-02-10,260
INV00000757,DS003,Velachery,Very High,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",20,Medium,Ambient,2,5,3,Low Stock,0.47,42,38,2,4.3,2026-02-13,40
INV00000758,DS003,Velachery,Very High,P0178,Kissan Fresh Tomato Ketchup 900g,"Masala, Oil & More",120,High,Ambient,5,9,3,In Stock,1.4,126,110,2,3.6,2026-02-11,600
INV00000759,DS003,Velachery,Very High,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",125,High,Ambient,4,10,3,In Stock,1.27,114,102,2,3.1,2026-02-10,500
INV00000760,DS003,Velachery,Very High,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",140,High,Ambient,3,7,3,Low Stock,1.02,92,80,1,2.9,2026-02-15,420
INV00000761,DS003,Velachery,Very High,P0181,Fortune Sunflower Oil 1L,"Masala, Oil & More",160,Low,Ambient,2,5,3,Low Stock,0.0,0,0,0,999.0,2026-02-09,320
INV00000762,DS003,Velachery,Very High,P0182,Fortune Refined Oil 5L,"Masala, Oil & More",750,Medium,Ambient,5,5,3,In Stock,0.56,50,42,2,8.9,2026-02-09,3750
INV00000763,DS003,Velachery,Very High,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",155,Medium,Ambient,3,5,3,Low Stock,0.41,37,33,0,7.3,2026-02-12,465
INV00000764,DS003,Velachery,Very High,P0184,Dhara Refined Oil 1L,"Masala, Oil & More",150,Medium,Ambient,4,5,3,In Stock,0.28,25,23,0,14.3,2026-02-13,600
INV00000765,DS003,Velachery,Very High,P0185,Fortune Mustard Oil 1L,"Masala, Oil & More",185,High,Ambient,4,9,3,In Stock,1.16,104,84,0,3.4,2026-02-11,740
INV00000766,DS003,Velachery,Very High,P0186,KS Gingelly Oil 500ml,"Masala, Oil & More",200,Medium,Ambient,3,5,3,Low Stock,0.41,37,31,1,7.3,2026-02-15,600
INV00000767,DS003,Velachery,Very High,P0187,Parachute Coconut Oil 500ml,"Masala, Oil & More",195,High,Ambient,6,8,3,In Stock,1.32,119,104,1,4.5,2026-02-13,1170
INV00000768,DS003,Velachery,Very High,P0188,Saffola Gold Oil 1L,"Masala, Oil & More",250,High,Ambient,3,7,3,Low Stock,1.08,97,90,2,2.8,2026-02-12,750
INV00000769,DS003,Velachery,Very High,P0189,Ghee 500ml,"Masala, Oil & More",295,Low,Ambient,3,5,3,Low Stock,0.19,17,14,0,15.8,2026-02-13,885
INV00000770,DS003,Velachery,Very High,P0190,Amul Pure Ghee 500ml,"Masala, Oil & More",340,Medium,Ambient,5,5,3,In Stock,0.47,42,35,0,10.6,2026-02-14,1700
INV00000771,DS003,Velachery,Very High,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",200,High,Ambient,8,8,3,In Stock,1.1,99,87,1,7.3,2026-02-10,1600
INV00000772,DS003,Velachery,Very High,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,385,Medium,Ambient,2,5,3,Low Stock,0.61,55,46,2,3.3,2026-02-12,770
INV00000773,DS003,Velachery,Very High,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,140,Medium,Ambient,2,5,3,Low Stock,0.52,47,43,2,3.8,2026-02-12,280
INV00000774,DS003,Velachery,Very High,P0194,Kissan Pineapple Jam 500g,Sauces & Spreads,135,Medium,Ambient,4,5,3,In Stock,0.41,37,30,0,9.8,2026-02-14,540
INV00000775,DS003,Velachery,Very High,P0195,Mapro Mango Jam 500g,Sauces & Spreads,155,Low,Ambient,4,5,3,In Stock,0.2,18,18,2,20.0,2026-02-13,620
INV00000776,DS003,Velachery,Very High,P0196,Hersheys Chocolate Syrup 623g,Sauces & Spreads,325,Medium,Ambient,4,5,3,In Stock,0.53,48,43,1,7.5,2026-02-12,1300
INV00000777,DS003,Velachery,Very High,P0197,Veeba Mayonnaise 250g,Sauces & Spreads,85,Low,Ambient,2,5,3,Low Stock,0.19,17,15,0,10.5,2026-02-12,170
INV00000778,DS003,Velachery,Very High,P0198,Funfoods Peri Peri Sauce 325g,Sauces & Spreads,130,Medium,Ambient,4,5,3,In Stock,0.54,49,44,0,7.4,2026-02-13,520
INV00000779,DS003,Velachery,Very High,P0199,Veeba Sandwich Spread 275g,Sauces & Spreads,90,Medium,Ambient,5,5,3,In Stock,0.7,63,54,2,7.1,2026-02-10,450
INV00000780,DS003,Velachery,Very High,P0200,Ching Red Chilli Sauce 680g,Sauces & Spreads,115,Low,Ambient,3,5,3,Low Stock,0.22,20,20,1,13.6,2026-02-14,345
INV00000781,DS003,Velachery,Very High,P0201,Ching Green Chilli Sauce 190g,Sauces & Spreads,60,Medium,Ambient,5,9,3,In Stock,0.0,0,0,0,999.0,2026-02-11,300
INV00000782,DS003,Velachery,Very High,P0202,Del Monte Pasta Sauce 400g,Sauces & Spreads,145,Low,Ambient,5,5,3,In Stock,0.19,17,17,2,26.3,2026-02-10,725
INV00000783,DS003,Velachery,Very High,P0203,Maggi Pichkoo 90g,Sauces & Spreads,45,Medium,Ambient,3,5,3,Low Stock,0.46,41,36,0,6.5,2026-02-12,135
INV00000784,DS003,Velachery,Very High,P0204,Tata Tea Gold 1kg,"Tea, Coffee & Health Drinks",490,High,Ambient,9,10,3,In Stock,1.29,116,103,1,7.0,2026-02-09,4410
INV00000785,DS003,Velachery,Very High,P0205,Tata Tea Premium 1kg,"Tea, Coffee & Health Drinks",460,Medium,Ambient,4,5,3,In Stock,0.69,62,50,0,5.8,2026-02-14,1840
INV00000786,DS003,Velachery,Very High,P0206,Red Label Natural Care 1kg,"Tea, Coffee & Health Drinks",440,Medium,Ambient,3,5,3,Low Stock,0.56,50,41,0,5.4,2026-02-15,1320
INV00000787,DS003,Velachery,Very High,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",520,High,Ambient,10,13,3,In Stock,1.46,131,113,2,6.8,2026-02-14,5200
INV00000788,DS003,Velachery,Very High,P0208,Society Tea 1kg,"Tea, Coffee & Health Drinks",380,High,Ambient,9,9,3,In Stock,1.49,134,107,1,6.0,2026-02-15,3420
INV00000789,DS003,Velachery,Very High,P0209,Nescafe Classic 50g,"Tea, Coffee & Health Drinks",215,High,Ambient,8,13,3,In Stock,1.61,145,129,2,5.0,2026-02-14,1720
INV00000790,DS003,Velachery,Very High,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",175,High,Ambient,10,11,3,In Stock,1.51,136,118,0,6.6,2026-02-12,1750
INV00000791,DS003,Velachery,Very High,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",145,High,Ambient,12,11,3,In Stock,1.37,123,110,1,8.8,2026-02-11,1740
INV00000792,DS003,Velachery,Very High,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",345,High,Ambient,9,10,3,In Stock,1.28,115,104,1,7.0,2026-02-15,3105
INV00000793,DS003,Velachery,Very High,P0213,Horlicks Classic Malt 500g,"Tea, Coffee & Health Drinks",285,Medium,Ambient,3,5,3,Low Stock,0.58,52,48,2,5.2,2026-02-14,855
INV00000794,DS003,Velachery,Very High,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",265,High,Ambient,7,10,3,In Stock,1.52,137,123,0,4.6,2026-02-10,1855
INV00000795,DS003,Velachery,Very High,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",360,Medium,Ambient,2,5,3,Low Stock,0.67,60,52,2,3.0,2026-02-10,720
INV00000796,DS003,Velachery,Very High,P0216,Bournvita 500g,"Tea, Coffee & Health Drinks",250,High,Ambient,14,12,3,In Stock,1.42,128,117,0,9.9,2026-02-10,3500
INV00000797,DS003,Velachery,Very High,P0217,Milo 400g,"Tea, Coffee & Health Drinks",245,Medium,Ambient,5,5,3,In Stock,0.41,37,33,0,12.2,2026-02-12,1225
INV00000798,DS003,Velachery,Very High,P0218,Proteinex Powder 250g,"Tea, Coffee & Health Drinks",285,High,Ambient,7,9,3,In Stock,1.2,108,92,2,5.8,2026-02-09,1995
INV00000799,DS003,Velachery,Very High,P0219,Green Tea 100 Bags,"Tea, Coffee & Health Drinks",350,High,Ambient,8,12,3,In Stock,1.44,130,108,1,5.6,2026-02-13,2800
INV00000800,DS003,Velachery,Very High,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",125,High,Ambient,6,9,3,In Stock,1.3,117,106,2,4.6,2026-02-10,750
INV00000801,DS003,Velachery,Very High,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,95,High,Ambient,4,8,3,In Stock,0.94,85,74,2,4.3,2026-02-11,380
INV00000802,DS003,Velachery,Very High,P0222,Vim Dishwash Bar 600g,Cleaning & Household,55,Medium,Ambient,5,5,3,In Stock,0.29,26,23,2,17.2,2026-02-09,275
INV00000803,DS003,Velachery,Very High,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,105,High,Ambient,4,8,3,In Stock,1.03,93,81,2,3.9,2026-02-11,420
INV00000804,DS003,Velachery,Very High,P0224,Lizol Floor Cleaner 975ml,Cleaning & Household,185,Low,Ambient,5,5,3,In Stock,0.29,26,20,2,17.2,2026-02-11,925
INV00000805,DS003,Velachery,Very High,P0225,Harpic Toilet Cleaner 1L,Cleaning & Household,165,Medium,Ambient,4,5,3,In Stock,0.43,39,36,1,9.3,2026-02-10,660
INV00000806,DS003,Velachery,Very High,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,135,High,Ambient,7,9,3,In Stock,1.13,102,90,1,6.2,2026-02-12,945
INV00000807,DS003,Velachery,Very High,P0227,Colin Glass Cleaner 500ml,Cleaning & Household,155,Medium,Ambient,4,5,3,In Stock,0.43,39,33,1,9.3,2026-02-15,620
